Unnamed: 0,imgs,masks
966,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_36.png
967,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_37.png
968,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_38.png
969,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_39.png
970,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_40.png
971,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_41.png
972,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_42.png
973,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_43.png
974,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_44.png
975,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_45.png
976,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_46.png
977,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_47.png
978,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_48.png
979,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_49.png
980,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_50.png
981,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_51.png
982,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_52.png
983,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_53.png
984,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_54.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_54.png
985,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_55.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_55.png
986,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_56.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_56.png
987,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_57.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_57.png
988,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_58.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_58.png
989,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_59.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_59.png
990,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_60.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_60.png
991,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_61.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_61.png
992,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_62.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_62.png
993,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_63.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_63.png
994,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_64.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_64.png
995,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_65.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_65.png
996,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_66.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_66.png
997,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_67.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_67.png
998,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_68.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_68.png
999,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_01.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_01.png
1000,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_02.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_02.png
1001,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_03.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_03.png
1002,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_04.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_04.png
1003,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_05.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_05.png
1004,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_06.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_06.png
1005,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_07.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_07.png
1006,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_08.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_08.png
1007,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_09.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_09.png
1008,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_10.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_10.png
1009,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_11.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_11.png
1010,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_12.png
1011,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_13.png
1012,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_16.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_16.png
1013,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_17.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_17.png
1014,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_18.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_18.png
1015,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_19.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_19.png
1016,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_20.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_20.png
1017,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_21.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_21.png
1018,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_22.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_22.png
1019,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_23.png
1020,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_24.png
1021,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_25.png
1022,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_26.png
1023,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_27.png
1024,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_28.png
1025,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_29.png
1026,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/img/case_53153_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5315/mask_anatomy_inst/case_53153_30.png
